scene_id,im_id,obj_id,score,R,t,time
1549,48,14,1,0.7657566 -0.64232373 -0.03220536 -0.46668783 -0.5205189 -0.7150263 0.44251484 0.562566 -0.6983554,0.031521406 0.04259729 0.7828604,-1
1549,52,14,1,0.8906908 -0.43912175 0.11765168 -0.28943965 -0.7473296 -0.59809965 0.3505631 0.49866882 -0.7927389,0.08168921 0.084981546 0.7110912,-1
1549,56,14,1,0.95188826 -0.25178346 0.17468184 -0.101277664 -0.79647243 -0.5961329 0.28922567 0.5497605 -0.7836529,0.10253407 0.14125192 0.66972476,-1
1549,60,14,1,0.9449827 -0.2310243 0.23159347 -0.08905462 -0.8629225 -0.49742752 0.31476507 0.44943595 -0.8360205,0.09397072 0.15803778 0.6555877,-1
1549,64,14,1,0.98300046 -0.0482326 0.17715475 0.033023573 -0.90269506 -0.42901197 0.18060908 0.42756924 -0.88575673,0.08866622 0.15763864 0.6523418,-1
1549,68,14,1,0.9613254 -0.19192593 0.19752973 -0.076532975 -0.8751158 -0.4778233 0.2645681 0.44422615 -0.85595965,0.08557046 0.15412484 0.65480113,-1
1549,72,14,1,0.8891886 -0.42657804 0.1654532 -0.26885232 -0.7797317 -0.5654528 0.37021887 0.45831174 -0.80801505,0.0849354 0.1484431 0.65147585,-1
1550,47,14,1,0.9661404 0.2567496 0.025541706 -0.017046569 0.16229321 -0.9865954 -0.25745317 0.95275426 0.16117473,0.06921068 -0.074939325 0.91899884,-1
1550,51,14,1,0.948654 0.31613463 0.010700349 0.2032028 -0.5831467 -0.7865422 -0.24241331 0.7483307 -0.6174439,0.053808197 -0.059609424 0.80758846,-1
1550,55,14,1,0.8410644 0.5406816 -0.016554596 0.3767443 -0.60746145 -0.69932413 -0.38816798 0.58193976 -0.7146129,0.03260393 -0.01790273 0.74657285,-1
1550,59,14,1,0.6899877 0.71948457 -0.07911356 0.46187082 -0.5217997 -0.71721715 -0.5573081 0.45833078 -0.6923443,0.009751787 0.002786201 0.72251695,-1
1550,63,14,1,0.6865935 0.7251642 -0.052215554 0.46617055 -0.49421176 -0.7337846 -0.5579198 0.47947037 -0.6773727,-0.0009320544 0.0072745103 0.7272174,-1
1550,67,14,1,0.6908941 0.71503544 -0.10672174 0.4230466 -0.51956236 -0.742352 -0.58625656 0.4677384 -0.6614559,0.0005861082 0.0020648674 0.7272705,-1
1550,71,14,1,0.6981399 0.7056321 -0.12117746 0.39411938 -0.52006435 -0.7577618 -0.59772116 0.4812653 -0.641181,0.0037435202 -0.006374085 0.72832227,-1
1551,46,14,1,0.71086127 0.53238165 0.45961502 0.70063585 -0.47885093 -0.5289718 -0.061527785 0.69804835 -0.7134022,0.12456836 0.03858984 0.8392218,-1
1551,50,14,1,-0.4187421 0.9079811 0.015017581 0.6449951 0.3090182 -0.69892 -0.6392469 -0.28298098 -0.7150421,0.037227888 -0.017930154 0.80176044,-1
1551,54,14,1,-0.7646511 0.64250314 -0.04998331 0.43277466 0.45448303 -0.7785571 -0.47750884 -0.6169561 -0.6255801,-0.04267914 -0.04495326 0.81692487,-1
1551,58,14,1,-0.7766505 0.6298424 -0.010605869 0.41203606 0.49519697 -0.764857 -0.47648743 -0.59839654 -0.64411277,-0.073355496 -0.057668142 0.8453358,-1
1551,62,14,1,-0.7979418 0.6025332 -0.015570875 0.39850727 0.508014 -0.76361877 -0.4521955 -0.6155284 -0.64547956,-0.073603965 -0.058584 0.8637867,-1
1551,66,14,1,-0.7998782 0.6000211 -0.013019804 0.39405048 0.508692 -0.765478 -0.45267993 -0.61741966 -0.6433303,-0.07080648 -0.06202898 0.8655926,-1
1551,70,14,1,-0.81493056 0.57955575 -0.0017943361 0.37296796 0.5220665 -0.7670342 -0.44360238 -0.6257488 -0.64160365,-0.06589028 -0.06694321 0.86204606,-1
1552,45,15,1,0.0024004767 -0.40573478 -0.91398764 -0.17318653 -0.9003476 0.39922488 -0.9848861 0.15733202 -0.07242906,-0.05657388 0.093418166 0.7312149,-1
1552,49,15,1,-0.51397336 -0.385109 -0.7665001 -0.5991879 -0.47824973 0.6420678 -0.6138445 0.78928334 0.0150549775,-0.09014967 0.016753083 0.7909526,-1
1552,53,15,1,0.99935514 0.035348494 -0.0063126907 -0.016917 0.30841726 -0.9511007 -0.031673037 0.9505942 0.30881634,-0.15362479 -0.05557322 0.81535614,-1
1552,57,15,1,-0.99519664 0.003254042 0.097842105 0.09658186 0.19585982 0.9758642 -0.015987834 0.9806265 -0.19523332,-0.20112693 -0.07618675 0.83000743,-1
1552,61,15,1,-0.9957899 0.08386995 -0.036991574 -0.028824927 0.096574016 0.9949083 0.08701534 0.9917859 -0.09374987,-0.21549755 -0.04378937 0.85519,-1
1552,65,15,1,-0.99307996 0.11644912 0.01522146 0.028660368 0.114618175 0.99299604 0.113888875 0.9865607 -0.1171625,-0.21317795 -0.02725173 0.8638206,-1
1552,69,15,1,-0.9960943 0.08712865 -0.014308966 -0.009399367 0.056500576 0.9983583 0.08779407 0.9945935 -0.05546095,-0.20735905 -0.022148248 0.86945546,-1
1552,73,15,1,-0.99651325 0.083411716 0.0019613467 0.002418068 0.0053748316 0.9999826 0.08339973 0.9965007 -0.0055577857,-0.20257466 -0.021449244 0.8688022,-1
1553,48,15,1,0.94125485 -0.20484746 0.26847133 -0.32648644 -0.7551553 0.5684603 0.086289905 -0.6227183 -0.7776735,0.20501311 0.08707167 0.87729573,-1
1553,52,15,1,0.46543366 -0.8364421 0.2893717 -0.5636002 -0.028000802 0.82557297 -0.6824414 -0.5473394 -0.4844515,0.18879421 -0.013277928 0.81366026,-1
1553,56,15,1,0.2691588 -0.94706625 0.17498307 -0.21783146 0.117115185 0.96893424 -0.93813807 -0.298914 -0.17477822,0.1678523 -0.078148484 0.74771434,-1
1553,60,15,1,0.22924227 -0.97041 0.07584559 -0.3363754 -0.005860336 0.9417098 -0.9134 -0.24139228 -0.32776546,0.14618711 -0.06566485 0.7256988,-1
1553,64,15,1,0.1765796 -0.98060673 -0.08502936 -0.2787391 -0.13266897 0.951159 -0.9439937 -0.14425425 -0.2967601,0.122586966 -0.049528144 0.71263057,-1
1553,68,15,1,0.18112175 -0.96955884 -0.16477406 -0.24230935 -0.20637484 0.9479956 -0.9531427 -0.13177633 -0.27231216,0.111602604 -0.040477004 0.7087139,-1
1553,72,15,1,0.219224 -0.9586881 -0.18126753 -0.21710086 -0.22906017 0.94889337 -0.95121396 -0.16866687 -0.2583475,0.10968928 -0.03587886 0.7124801,-1
1554,47,15,1,0.56513333 -0.72911173 0.38603157 -0.82266897 -0.5331848 0.19730613 0.06196794 -0.4290805 -0.9011381,-0.036267936 -0.10502816 0.991269,-1
1554,51,15,1,-0.8016749 0.10252203 -0.58890283 0.3998954 0.8242413 -0.40088648 0.44429836 -0.5568801 -0.7017716,0.009548369 -0.17889859 0.94827026,-1
1554,55,15,1,0.84760153 0.49728492 0.1851472 -0.51738125 0.6970034 0.49649072 0.11784912 -0.51661795 0.8480669,0.068349145 -0.22092228 0.9180228,-1
1554,59,15,1,0.8768155 0.3759554 0.2997533 -0.43372682 0.34932703 0.8305731 0.2075465 -0.8582704 0.4693573,0.1149454 -0.21948324 0.9035352,-1
1554,63,15,1,0.89524215 0.44536507 0.013831912 -0.1805816 0.33426398 0.9250178 0.40734708 -0.8306127 0.379672,0.13007277 -0.18898818 0.90152043,-1
1554,67,15,1,0.92970234 0.35540056 0.09666402 -0.23052423 0.35680914 0.9052877 0.28724915 -0.8639315 0.41365474,0.12816125 -0.17151955 0.89860016,-1
1554,71,15,1,0.9358035 0.34774816 0.05781928 -0.1865807 0.3494292 0.91819763 0.29909778 -0.8700405 0.39188015,0.12786211 -0.16651243 0.897336,-1
1555,46,15,1,-0.95460105 0.17853683 -0.2384564 -0.07629132 -0.9203221 -0.38364932 -0.28795224 -0.3480399 0.89216125,-0.070995145 0.016778639 0.9481548,-1
1555,50,15,1,-0.6314409 0.75736666 0.16636805 -0.76626086 -0.6423346 0.01583426 0.11885628 -0.11748293 0.9859366,-0.063082404 -0.076622196 0.9078988,-1
1555,54,15,1,-0.2395692 0.9697424 -0.046968877 -0.563533 -0.09949748 0.82007974 0.79059285 0.22293437 0.57031846,-0.039606385 -0.17488831 0.9112166,-1
1555,58,15,1,-0.0957205 0.9875316 -0.12497522 -0.5889878 0.045024008 0.8068867 0.80245304 0.15084448 0.5773344,-0.006311762 -0.21845849 0.9239806,-1
1555,62,15,1,-0.20507431 0.977412 0.05109163 -0.5724091 -0.16211483 0.8037827 0.7939095 0.13558987 0.5927251,0.021052066 -0.20533994 0.932756,-1
1555,66,15,1,-0.2199403 0.9747256 -0.039194234 -0.56776965 -0.09523486 0.81766003 0.7932616 0.20208968 0.5743656,0.034419656 -0.19289926 0.9388094,-1
1555,70,15,1,-0.23543797 0.9713508 -0.03235123 -0.5382613 -0.10260459 0.83650887 0.8092242 0.21435937 0.5469975,0.04120141 -0.18663535 0.9429524,-1
1556,45,15,1,0.9446954 -0.20688504 0.25445864 -0.28288296 -0.12151523 0.95142597 -0.16591519 -0.9707898 -0.17331912,-0.1255689 0.25525817 0.7215358,-1
1556,49,15,1,-0.98276526 0.11330567 -0.14606242 -0.066882685 -0.95454633 -0.2904617 -0.1723343 -0.2756866 0.94567317,-0.14744471 0.2018485 0.6919854,-1
1556,53,15,1,-0.8765611 0.48040628 0.029162114 -0.4522519 -0.8428886 0.2915598 0.16464755 0.24238135 0.95610803,-0.18663876 0.12574713 0.667952,-1
1556,57,15,1,-0.8132395 0.58144075 0.023835186 -0.48265505 -0.6968207 0.5305516 0.3250932 0.41996136 0.8473174,-0.20351255 0.06976196 0.6740601,-1
1556,61,15,1,-0.8282128 0.5473417 0.12033497 -0.5294013 -0.83457124 0.15239735 0.18384154 0.06251195 0.9809661,-0.20182496 0.06035994 0.7088374,-1
1556,65,15,1,-0.82376504 0.5466145 0.15041186 -0.4904392 -0.82017165 0.29459795 0.28439507 0.16891162 0.9437099,-0.19246988 0.059620336 0.73196745,-1
1556,69,15,1,-0.85135454 0.49770802 0.16577746 -0.4293941 -0.8426872 0.32480618 0.30135718 0.20534137 0.93113846,-0.18623023 0.06114795 0.73939157,-1
1556,73,15,1,-0.88051695 0.4486185 0.15307328 -0.38892484 -0.86835486 0.3077294 0.27097502 0.21142696 0.93907994,-0.18157737 0.060391117 0.74040216,-1
1557,48,15,1,-0.683944 0.036515947 0.72862005 -0.7259634 -0.13276674 -0.6747963 0.07209569 -0.99047434 0.11731425,0.07038587 0.089049175 0.8153188,-1
1557,52,15,1,0.96013975 -0.20729986 0.18750586 0.05268454 0.7930009 0.6069381 -0.2745105 -0.5728668 0.7723132,0.111340135 0.08591048 0.71924466,-1
1557,56,15,1,0.8626602 -0.49757862 0.09073543 0.3923113 0.77149516 0.50088626 -0.31923223 -0.39649814 0.8607439,0.13609721 0.115608506 0.64833766,-1
1557,60,15,1,0.8879302 -0.45867836 -0.034554943 0.3918545 0.714946 0.57905287 -0.24089412 -0.52769905 0.8145573,0.14101964 0.15255399 0.64081424,-1
1557,64,15,1,0.7602837 -0.620759 -0.19138153 0.62219083 0.6112276 0.489162 -0.18667406 -0.49097773 0.85093695,0.12697108 0.17632776 0.6468293,-1
1557,68,15,1,0.722939 -0.6365916 -0.26853362 0.6816952 0.5939429 0.42722774 -0.112475984 -0.49191767 0.8633459,0.11845678 0.18668838 0.6647233,-1
1557,72,15,1,0.66045433 -0.6098587 -0.43803245 0.74669045 0.59488046 0.297608 0.07907814 -0.5236311 0.84826714,0.11630673 0.19166489 0.6739652,-1
1558,47,15,1,0.92362183 -0.22533634 0.31007457 -0.3653303 -0.2726964 0.89003956 -0.11600204 -0.9353396 -0.33419055,0.09660125 0.01939173 0.91200274,-1
1558,51,15,1,0.68140346 -0.68066216 0.26905087 -0.11915864 0.25952873 0.95835596 -0.722143 -0.6850868 0.09573701,0.08370022 -0.026825367 0.7893769,-1
1558,55,15,1,0.29391775 -0.864733 0.40724593 0.07629504 0.44593018 0.8918101 -0.95278096 -0.23104797 0.19704162,0.050833218 -0.034191027 0.6995114,-1
1558,59,15,1,0.22131683 -0.9648361 0.14181092 0.27306747 0.20091231 0.9407808 -0.9361907 -0.16948669 0.30793065,0.03563381 -0.015901262 0.66687626,-1
1558,63,15,1,0.22758768 -0.97197634 0.058871508 0.38009366 0.14433545 0.9136171 -0.8965113 -0.18555132 0.40229103,0.015942683 0.0052015367 0.669377,-1
1558,67,15,1,0.24338734 -0.96862483 0.050283495 0.39936674 0.14732347 0.90487677 -0.8838941 -0.200154 0.42269325,0.0037491024 0.013117909 0.66981506,-1
1558,71,15,1,0.2659981 -0.96328926 0.036315 0.3691287 0.1365856 0.9192869 -0.8904993 -0.23112366 0.39190924,0.000108023625 0.016379382 0.6753486,-1
1559,46,15,1,-0.14407817 -0.5057578 -0.85055894 0.43700957 -0.80368996 0.40386266 -0.88784236 -0.31351462 0.3368152,0.04707079 0.104055054 0.82690984,-1
1559,50,15,1,-0.5420289 -0.676906 -0.49799898 0.51605535 -0.7358157 0.43847704 -0.66324323 -0.01932779 0.7481543,0.013520847 0.026115505 0.7978476,-1
1559,54,15,1,-0.9460613 -0.29623067 -0.13120775 0.031341035 -0.48675507 0.8729761 -0.32246834 0.82177675 0.46978426,-0.041972008 -0.055480402 0.77582353,-1
1559,58,15,1,-0.9762661 -0.14053187 -0.1647888 -0.08520405 -0.45030624 0.88879955 -0.19911008 0.8817455 0.42764482,-0.08456028 -0.07313917 0.7836526,-1
1559,62,15,1,-0.9951339 -0.069426835 -0.06991921 -0.019587707 -0.5560497 0.8309182 -0.09656658 0.8282444 0.5519839,-0.098135635 -0.066873506 0.8205013,-1
1559,66,15,1,-0.99156505 -0.12898077 -0.012760585 0.056598593 -0.5194654 0.85261494 -0.116599634 0.84470093 0.5223838,-0.09632218 -0.0632902 0.8407057,-1
1559,70,15,1,-0.9914135 -0.13076031 0.0010709728 0.069014 -0.5162666 0.8536427 -0.11106968 0.8463868 0.52085793,-0.09356356 -0.060290955 0.84111875,-1
1560,42,16,1,0.42861915 0.8852094 -0.18080385 0.8763061 -0.4560314 -0.15531588 -0.2199393 -0.09186816 -0.9711781,0.22675996 0.16542202 0.8115141,-1
1560,46,16,1,0.70259583 0.67808175 -0.21578744 0.5772017 -0.7204239 -0.38448352 -0.41616964 0.14558363 -0.89755684,0.21041207 0.12189097 0.8062071,-1
1560,50,16,1,0.5150832 0.5014117 -0.69518036 0.6666686 -0.7441269 -0.042757362 -0.53874135 -0.4414313 -0.7175627,0.22202988 0.041086573 0.8587115,-1
1560,54,16,1,0.54407454 0.25120124 -0.8005503 0.8390101 -0.1705101 0.5167091 -0.0067039384 -0.952798 -0.30353057,0.23107639 -0.0688045 0.8481374,-1
1560,58,16,1,0.2593291 -0.6117915 -0.74730146 0.7596156 -0.3486453 0.5490269 -0.5964332 -0.71004045 0.3743125,0.21551332 -0.11829082 0.79799646,-1
1560,62,16,1,0.2008677 -0.6870312 -0.6983125 0.9778797 0.18307456 0.101167515 0.058338013 -0.7031869 0.70860773,0.2016567 -0.111530095 0.76240754,-1
1560,66,16,1,0.060906626 -0.68603414 -0.7250155 0.99487597 0.1004501 -0.011472393 0.08069833 -0.7206018 0.68863696,0.19793442 -0.07263011 0.7496598,-1
1560,70,16,1,0.10017601 -0.6972567 -0.70978737 0.9928684 0.11639266 0.02579089 0.06463116 -0.70730907 0.7039438,0.19180776 -0.05369306 0.74420124,-1
1561,44,16,1,-0.37773263 -0.30010086 -0.87593234 0.7490375 -0.6551571 -0.09854948 -0.5442986 -0.69333154 0.47226098,-0.09747688 0.14247899 0.6930862,-1
1561,48,16,1,-0.50153923 -0.3460937 -0.79289186 0.33927712 -0.9217623 0.18773729 -0.7958326 -0.17485246 0.5797216,-0.112573616 0.071500316 0.7260522,-1
1561,52,16,1,0.3606405 0.9145686 0.18303715 0.81473815 -0.21337342 -0.5391414 -0.4540266 0.34356356 -0.8220851,-0.14466767 -0.028938338 0.7455722,-1
1561,56,16,1,-0.513739 0.6621004 -0.5456147 0.77916545 0.09385571 -0.6197519 -0.3591289 -0.74351484 -0.564103,-0.19032405 -0.09464679 0.7814081,-1
1561,60,16,1,0.34302983 0.5703143 -0.74637264 0.60306424 -0.74291337 -0.2905051 -0.7201695 -0.35045874 -0.5987776,-0.21730031 -0.09928887 0.8003819,-1
1561,64,16,1,0.44953492 0.27816078 -0.8488492 0.6137163 -0.7866589 0.06723133 -0.64905363 -0.5511754 -0.5243425,-0.24130335 -0.060552713 0.8092881,-1
1561,68,16,1,0.52070916 0.11017177 -0.84659564 0.421213 -0.89569545 0.14251088 -0.7425912 -0.4308038 -0.51280254,-0.2382258 -0.030498646 0.80870223,-1
1562,42,16,1,0.30376038 0.75562537 -0.5803103 0.77460754 0.15876316 0.6121907 0.5547187 -0.635472 -0.53708714,-0.09522299 0.02405847 0.99822956,-1
1562,46,16,1,0.47219744 0.71290594 -0.5184542 0.76469845 -0.038724095 0.6432237 0.4384813 -0.7001897 -0.5634435,-0.07550177 -0.012486761 0.9663012,-1
1562,50,16,1,-0.2239701 0.61258006 -0.7580126 0.6619236 0.66647565 0.34302673 0.7153282 -0.42491868 -0.5547519,-0.059781127 -0.08343742 0.90566134,-1
1562,54,16,1,-0.4519421 0.40326276 -0.7956931 0.88730186 0.11133615 -0.44754857 -0.09189026 -0.90828604 -0.40813327,-0.050086368 -0.20112278 0.9009667,-1
1562,58,16,1,-0.75015056 0.35157228 -0.5600634 0.38968143 -0.4492424 -0.8039463 -0.5342495 -0.8213271 0.19999829,-0.023476996 -0.26088586 0.90526134,-1
1562,62,16,1,-0.714965 -0.4413661 -0.542237 0.6965636 -0.5164459 -0.49807903 -0.060200814 -0.7338116 0.6766803,-0.0037745682 -0.27039382 0.93731266,-1
1562,66,16,1,-0.7303195 -0.46139628 -0.5037329 0.6606693 -0.6645253 -0.34917358 -0.17363587 -0.5878092 0.7901462,0.007738077 -0.24604368 0.9645702,-1
1562,70,16,1,-0.671659 -0.5889393 -0.44947162 0.73875415 -0.5781256 -0.34642905 -0.055825364 -0.56473124 0.82338464,0.011601907 -0.2269107 0.97633314,-1
1563,44,16,1,-0.1822169 0.81252813 -0.55371004 -0.7022648 -0.5016966 -0.5050986 -0.68820137 0.29681358 0.66202754,-0.08519445 -0.056892086 1.0793256,-1
1563,48,16,1,0.1621959 0.8041366 -0.5718888 -0.7652856 -0.26335526 -0.5873516 -0.6229208 0.5329243 0.57267904,-0.05253495 -0.065260805 1.0249851,-1
1563,52,16,1,0.7113285 0.14668994 -0.6873818 -0.66254425 0.46639973 -0.58609414 0.23462059 0.8723263 0.428952,-0.012709831 -0.14711174 0.9602358,-1
1563,56,16,1,-0.5213791 0.8151201 0.252474 -0.10964028 0.22942783 -0.96713084 -0.8462522 -0.5319232 -0.030248882,0.011225957 -0.2265433 0.9101618,-1
1563,60,16,1,0.83051133 0.20334813 -0.5185561 0.53943384 -0.52560824 0.6578351 -0.13878785 -0.82606626 -0.5462165,0.049364027 -0.23233636 0.88631386,-1
1563,64,16,1,0.5877198 0.5117091 -0.62668896 0.7975106 -0.49684367 0.34223247 -0.136243 -0.7009279 -0.7000984,0.07212626 -0.20235603 0.90694314,-1
1563,68,16,1,0.515648 0.53602314 -0.66842073 0.830486 -0.5045462 0.23606388 -0.21071345 -0.6768399 -0.705328,0.07887812 -0.1772359 0.9348644,-1
1564,42,16,1,-0.9180312 0.17791736 -0.35435012 0.19369683 -0.57855624 -0.7923094 -0.34597707 -0.79600126 0.4966707,0.18371636 0.14622752 0.8886476,-1
1564,46,16,1,-0.9109009 0.08783906 -0.40316734 0.32493687 -0.44950217 -0.832084 -0.2543141 -0.88895 0.38090977,0.1705631 0.13785999 0.8279479,-1
1564,50,16,1,-0.1914969 0.9749078 0.11350572 -0.27082795 0.05867007 -0.9608382 -0.9433881 -0.21473804 0.2527972,0.1713393 0.09297126 0.751118,-1
1564,54,16,1,0.33893543 -0.76257277 -0.5510042 0.60079837 -0.2752594 0.7505156 -0.72399175 -0.5854187 0.36485732,0.19682455 0.07935206 0.6614111,-1
1564,58,16,1,-0.014173465 -0.37734246 -0.9259653 0.8442922 -0.50065154 0.19109848 -0.53569555 -0.77907676 0.3256833,0.20681913 0.0874268 0.5964864,-1
1564,62,16,1,-0.18331593 0.041475058 -0.9821788 0.94728166 -0.25961804 -0.1877657 -0.2627789 -0.9648204 0.008303558,0.2279599 0.122274086 0.608053,-1
1564,66,16,1,-0.26770112 0.23853539 -0.9335079 0.9243739 -0.20971902 -0.31867042 -0.2717885 -0.9482188 -0.16435388,0.22648823 0.15425108 0.6331606,-1
1564,70,16,1,-0.29102337 0.23386315 -0.9276925 0.91093665 -0.2286259 -0.34340152 -0.29240352 -0.9450069 -0.14649904,0.2237728 0.1717661 0.6492404,-1
1565,44,16,1,0.14042884 0.9888898 0.048750624 0.61679995 -0.1258938 0.7769868 0.7744918 -0.07904197 -0.62762636,-0.09451903 0.26711217 0.7683696,-1
1565,48,16,1,0.106238365 0.99191666 -0.06938922 0.43236047 0.016759712 0.9015451 0.8954205 -0.12577984 -0.427085,-0.08265844 0.2306549 0.7319528,-1
1565,52,16,1,-0.33356822 0.88585734 -0.32247338 0.76245147 0.45468226 0.4603606 0.5544367 -0.09230864 -0.82709074,-0.1047489 0.15903628 0.66094846,-1
1565,56,16,1,0.04010206 0.7212247 -0.6915393 0.9417656 -0.25853848 -0.2150241 -0.33387023 -0.64264506 -0.6895926,-0.114306845 0.074994355 0.63480437,-1
1565,60,16,1,-0.16111763 -0.1320105 -0.97806674 0.8413906 0.49961102 -0.20603582 0.51585174 -0.85613215 0.030576242,-0.13960847 0.044177473 0.6493503,-1
1565,64,16,1,-0.16679223 -0.2786503 -0.94579834 0.9846462 -0.0971756 -0.14501327 -0.051500514 -0.9554638 0.29058006,-0.14890513 0.03947146 0.6742826,-1
1565,68,16,1,-0.088123806 -0.39612198 -0.9139593 0.9957152 -0.009215383 -0.09201262 0.02802574 -0.9181517 0.39523676,-0.15003265 0.056821074 0.708514,-1
1566,42,16,1,-0.3928524 -0.5202235 -0.7583103 0.7722504 0.26109046 -0.5791901 0.49929586 -0.81314164 0.2991728,0.010107717 0.19731957 0.80747956,-1
1566,46,16,1,-0.66694206 -0.10818721 -0.7372136 0.74510866 -0.095220104 -0.66011083 0.0012179961 -0.9895599 0.1441175,0.0076042623 0.14990321 0.80673224,-1
1566,50,16,1,-0.3677609 -0.70244557 -0.6093621 0.92538327 -0.21179283 -0.31433994 0.09174813 -0.67949545 0.7279205,0.0068480354 0.06318818 0.72716534,-1
1566,54,16,1,0.39608723 0.9014931 0.1744275 0.9181002 -0.38585132 -0.09061319 -0.014384083 0.19603264 -0.9804918,-0.046089165 -0.023226129 0.7039172,-1
1566,58,16,1,-0.09679406 0.7400497 -0.66555053 0.9918568 0.12732992 -0.0026675747 0.08277034 -0.660389 -0.74634814,-0.06677317 -0.08261772 0.71081346,-1
1566,62,16,1,0.4495008 0.3200613 -0.8339723 0.80470496 -0.5504067 0.22249137 -0.38781306 -0.77111167 -0.50496316,-0.1073954 -0.08512868 0.7178193,-1
1566,66,16,1,0.40703875 0.074284464 -0.91038525 0.8037212 -0.5026905 0.31833076 -0.43399495 -0.8612689 -0.26431853,-0.12051184 -0.054497946 0.7528861,-1
1566,70,16,1,0.42393062 0.12961924 -0.8963714 0.8614966 -0.36310947 0.3549297 -0.2794752 -0.9226865 -0.26559976,-0.123303406 -0.038894184 0.76418513,-1
1567,44,16,1,0.40466583 0.8758886 -0.26280168 0.9106437 -0.35973218 0.20327523 0.08350822 -0.32157722 -0.94319373,0.11252447 0.07853222 0.9804889,-1
1567,48,16,1,0.6710649 0.57541525 -0.46751386 0.7159593 -0.66672385 0.20707864 -0.1925464 -0.47368413 -0.8593889,0.095260516 0.027395176 0.93520266,-1
1567,52,16,1,0.53209376 0.4451328 -0.72023124 0.80658793 -0.007815242 0.5910625 0.2574725 -0.89543045 -0.3631972,0.08290124 -0.03925261 0.85590345,-1
1567,56,16,1,0.18504433 -0.6406777 -0.7451782 0.8370228 -0.2945677 0.46111023 -0.5149285 -0.709057 0.4817538,0.061221145 -0.078486964 0.788329,-1
1567,60,16,1,-0.7214433 -0.21474013 -0.658336 0.39964387 -0.90551287 -0.14258741 -0.5655125 -0.36596867 0.73909575,0.04420486 -0.078793354 0.7308038,-1
1567,64,16,1,-0.70388955 -0.13881813 -0.69661254 0.6424149 -0.54283994 -0.54095083 -0.30305532 -0.8282839 0.47127822,0.0416508 -0.033742983 0.7505748,-1
1567,68,16,1,-0.78897864 -0.0981715 -0.60652703 0.53318244 -0.5999571 -0.5964629 -0.30533457 -0.7939861 0.5256967,0.040452175 0.0056468453 0.7582572,-1
1568,49,17,1,0.8452472 0.5343739 -0.0012967846 -0.11451768 0.17876722 -0.97720414 -0.52196056 0.8261275 0.21229777,0.12089908 0.22249247 1.0097327,-1
1568,53,17,1,-0.41714603 -0.9038194 0.09539321 -0.07500397 -0.0703678 -0.99469733 0.9057393 -0.42208892 -0.038436387,0.14466043 0.12645556 1.0086526,-1
1568,57,17,1,-0.22735982 -0.9735705 0.021630641 0.12368567 -0.05090277 -0.991015 0.965924 -0.22264159 0.13198997,0.20510635 -0.02561257 0.9428309,-1
